rownames,session_id,project_id,event_id,article_id,named_aticle_id,theme_id,sub_theme_id,user_comments,event_year,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,qyear,unit_price,unit_price_cur,unit_price_eur,total_cost,real_total_cost,real_total_cost_manual,financer_id,is_in_accounting,comments,credte,upduser_id
7679,6,258,f1cc2c77-e834-4720-b231-9cb2a516d357,97,0,1,1,,2014,76,0,0,0,0,0,0,0,0,0,0,0,0,76,830,EUR,830,63080,0,0,0,0,,2014-06-26 ,16
7680,6,279,05e352d7-34e5-44ae-9a4c-29e516356698,97,0,1,1,,2014,43,0,0,0,0,0,0,0,0,0,0,0,0,43,830,EUR,830,35690,0,0,0,0,,2014-06-26 ,16
7681,6,124,7202061e-50ba-474a-aac9-1a5bdead5ac4,97,18,8,24,,2014,0,0,0,0,0,0,0,0,0,0,0,0,5,5,830,EUR,830,4150,0,0,0,0,,2014-06-26 ,18
7682,6,124,b7473a4f-8fa2-486c-9486-da1074ad12de,97,37,1,32,,2014,0,0,0,0,0,0,0,0,0,0,0,0,2,2,830,EUR,830,1660,0,0,0,0,,2014-06-26 ,18
7683,6,124,ebda0a7c-8c18-4d53-8475-c8f762f7551b,97,18,1,32,,2014,0,0,4,2,3,0,0,0,0,0,0,0,3,12,830,EUR,830,9960,0,0,0,0,,2014-06-26 ,18
7684,6,100,@A_100_2172013,217,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,2221.2400000000002,0,0,0,,2014-06-30 ,26
7685,6,123,@A_123_2062013,206,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,18193.980000000003,0,0,0,,2014-06-30 ,26
7686,6,123,@A_123_2162013,216,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,7717.84,0,0,0,,2014-06-30 ,26
7687,6,337,d24fb504-6432-4014-aae7-56e2b9cc95ed,1,0,2,2,,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1716,EUR,1716,1716,0,0,0,0,,2014-07-01 ,60
7688,6,337,3f285c7b-1833-4881-ab62-976ba338596e,97,0,1,1,,2014,0,0,0,0,0,0,0,0,0,0,0,0,43,43,830,EUR,830,35690,0,0,0,0,,2014-07-01 ,60
7689,6,357,94c7abff-63f5-45e7-beee-ec5d933b568d,97,0,1,1,,2014,0,0,0,0,0,0,0,0,0,0,0,0,12,12,830,EUR,830,9960,0,0,0,0,,2014-07-01 ,60
7690,6,17,6859fcfd-ce20-4b3e-8f7c-36efe4ba9273,97,23,1,1,,2014,0,0,5,1,2.5,0,0,0,0,0,0,0,9.5,18,830,EUR,830,14940,0,0,0,0,,2014-07-01 ,23
7691,6,74,599b806e-eab1-463a-af53-f47b1d0fce1b,97,23,1,1,,2014,8,15,4,1,1,1,0,0,10,10,4,0,0,54,830,EUR,830,44820,0,0,0,0,,2014-07-01 ,23
7692,6,79,68df05aa-9b2b-4407-ae1a-7e09a696071b,97,53,1,1,,2014,0,0,1,1,1,0,0,0,0,0,0,0,0,3,830,EUR,830,2490,0,0,0,0,"<c author=""Y-BOUM"" mod=""5246914932565271662"">ajout 2 pour articles JFE et yap</c>",2014-07-01 ,23
7693,6,79,fb310725-e443-4fc3-a796-0d8506c50f79,86,237,1,1,Article  Poster  conference,2014,0,0,0,0,7,4,9,0,0,0,0,0,0,20,830,EUR,830,16600,0,0,0,0,,2014-07-01 ,23
7694,6,255,68b6ba63-8c8a-4038-8e1d-2272a0d8c06c,53,0,2,18,MRTC  Bamako (estimation),2014,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25000,EUR,25000,25000,0,0,0,0,"<c author=""F-GRANDESSO"" col=""PURefEUR"" mod=""5247084099726088818"">Initialement j'avais mis 15000 euros comme estimation. Maintenant nous avons reçu la budget de MRTC qui s'elève à 25000 euros.</c>",2014-07-01 ,23
7695,6,255,7645e6a2-6335-4224-89e8-d30dea1a8e43,97,23,1,1,,2014,8,15,4,1,1,2,0,0,9,8,0,0,0,48,830,EUR,830,39840,0,0,0,0,,2014-07-01 ,23
7696,6,255,9efecffb-7578-4567-b885-16750aa0680e,97,29,1,1,,2014,0,0,0,0,0,0,0,0,0,2,0,0,0,2,830,EUR,830,1660,0,0,0,0,,2014-07-01 ,23
7697,6,362,e83e01e3-48f5-4b50-b351-cfa72a100f56,97,23,1,1,,2014,0,0,0,4,1,0,2,0,0,0,0,0,0,7,830,EUR,830,5810,0,0,0,0,,2014-07-01 ,23
7698,6,17,0a299a10-0de1-47b3-91e0-76fccdb822f7,97,33,1,1,,2014,0,0,0,2,0,0,0,0,0,0,0,0,0,2,830,EUR,830,1660,0,0,0,0,,2014-07-01 ,23
7699,6,26,@A_26_2012014,201,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1502.49,0,0,0,,2014-07-02 ,56
7700,6,26,@A_26_2182014,218,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,4556.72,0,0,0,,2014-07-02 ,56
7701,6,49,@A_49_1992014,199,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1501.63,0,0,0,,2014-07-02 ,56
7702,6,49,@A_49_2012013,201,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,21265.480000000003,0,0,0,,2014-07-02 ,56
7703,6,49,@A_49_2012014,201,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,16656.160000000007,0,0,0,,2014-07-02 ,56
7704,6,49,@A_49_2062013,206,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,8851.61,0,0,0,,2014-07-02 ,56
7705,6,49,@A_49_2062014,206,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,4483.03,0,0,0,,2014-07-02 ,56
7706,6,49,@A_49_2072013,207,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,56550.079999999994,0,0,0,,2014-07-02 ,56
7707,6,49,@A_49_2072014,207,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1641.8899999999999,0,0,0,,2014-07-02 ,56
7708,6,49,@A_49_2102013,210,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,14312.660000000005,0,0,0,,2014-07-02 ,56
7709,6,49,@A_49_2102014,210,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,6980.8099999999995,0,0,0,,2014-07-02 ,56
7710,6,49,@A_49_2112013,211,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,25515.64000000001,0,0,0,,2014-07-02 ,56
7711,6,49,@A_49_2112014,211,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,206.05,0,0,0,,2014-07-02 ,56
7712,6,49,@A_49_2132013,213,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1661.16,0,0,0,,2014-07-02 ,56
7713,6,49,@A_49_2002014,200,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1842.87,0,0,0,,2014-06-27 ,56
7714,6,49,@A_49_2012013,201,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,21265.479999999996,0,0,0,,2014-06-27 ,56
7715,6,49,@A_49_2012014,201,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,9461.57,0,0,0,,2014-06-27 ,56
7716,6,49,@A_49_2032013,203,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,12403.609999999997,0,0,0,,2014-06-27 ,56
7717,6,49,@A_49_2032014,203,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,3740.4,0,0,0,,2014-06-27 ,56
7718,6,49,@A_49_2042014,204,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,753.6700000000001,0,0,0,,2014-06-27 ,56
7719,6,49,@A_49_2052014,205,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,9163.7,0,0,0,,2014-06-27 ,56
7720,6,49,@A_49_2062013,206,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,8851.61,0,0,0,,2014-06-27 ,56
7721,6,49,@A_49_2062014,206,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,2158.6200000000003,0,0,0,,2014-06-27 ,56
7722,6,49,@A_49_2072013,207,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,56550.08,0,0,0,,2014-06-27 ,56
7723,6,49,@A_49_2072014,207,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,-1353.7299999999996,0,0,0,,2014-06-27 ,56
7724,6,49,@A_49_2082013,208,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,8725.849999999999,0,0,0,,2014-06-27 ,56
7725,6,49,@A_49_2082014,208,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,4476.04,0,0,0,,2014-06-27 ,56
7726,6,49,@A_49_2092014,209,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1868.7299999999998,0,0,0,,2014-06-27 ,56
7727,6,49,@A_49_2102013,210,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,13499.380000000001,0,0,0,,2014-06-27 ,56
7728,6,49,@A_49_2102014,210,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,3595.2299999999996,0,0,0,,2014-06-27 ,56
7729,6,49,@A_49_2112013,211,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,25515.640000000007,0,0,0,,2014-06-27 ,56
7730,6,49,@A_49_2112014,211,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,187.22,0,0,0,,2014-06-27 ,56
7731,6,49,@A_49_2132013,213,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1661.16,0,0,0,,2014-06-27 ,56
7732,6,49,@A_49_2132014,213,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,458.41999999999996,0,0,0,,2014-06-27 ,56
7733,6,49,@A_49_2142013,214,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1312.9300000000003,0,0,0,,2014-06-27 ,56
7734,6,49,@A_49_2142014,214,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,82.75,0,0,0,,2014-06-27 ,56
7735,6,49,@A_49_2152014,215,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,41062.55,0,0,0,,2014-06-27 ,56
7736,6,49,@A_49_2162013,216,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,5695.890000000005,0,0,0,,2014-06-27 ,56
7737,6,49,@A_49_2162014,216,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,5959.6,0,0,0,,2014-06-27 ,56
7738,6,49,@A_49_2172014,217,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,10716.989999999998,0,0,0,,2014-06-27 ,56
7739,6,49,@A_49_2182013,218,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,6445.759999999998,0,0,0,,2014-06-27 ,56
7740,6,49,@A_49_2182014,218,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,2878.24,0,0,0,,2014-06-27 ,56
7741,6,49,@A_49_2252013,225,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,906.27,0,0,0,,2014-06-27 ,56
7742,6,49,@A_49_2252014,225,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,27837.240000000013,0,0,0,,2014-06-27 ,56
7743,6,51,@A_51_1992013,199,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,5279.969999999998,0,0,0,,2014-06-27 ,56
7744,6,51,@A_51_2002013,200,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,10272.04,0,0,0,,2014-06-27 ,56
7745,6,51,@A_51_2002014,200,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,4347.74,0,0,0,,2014-06-27 ,56
7746,6,51,@A_51_2012014,201,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,10683.189999999999,0,0,0,,2014-06-27 ,56
7747,6,51,@A_51_2032013,203,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,-128.14000000000001,0,0,0,,2014-06-27 ,56
7748,6,51,@A_51_2042014,204,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1923.6499999999996,0,0,0,,2014-06-27 ,56
7749,6,51,@A_51_2052013,205,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,13342.449999999999,0,0,0,,2014-06-27 ,56
7750,6,51,@A_51_2062013,206,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,27745.24,0,0,0,,2014-06-27 ,56
7751,6,51,@A_51_2062014,206,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,2178.6099999999997,0,0,0,,2014-06-27 ,56
7752,6,51,@A_51_2072013,207,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,59441.64000000004,0,0,0,,2014-06-27 ,56
7753,6,51,@A_51_2072014,207,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,17074.289999999997,0,0,0,,2014-06-27 ,56
7754,6,51,@A_51_2082013,208,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,5649.339999999997,0,0,0,,2014-06-27 ,56
7755,6,51,@A_51_2082014,208,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,4366.38,0,0,0,,2014-06-27 ,56
7756,6,51,@A_51_2092014,209,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,4515.73,0,0,0,,2014-06-27 ,56
7757,6,51,@A_51_2102013,210,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,14173.760000000002,0,0,0,,2014-06-27 ,56
7758,6,51,@A_51_2102014,210,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,4901.33,0,0,0,,2014-06-27 ,56
7759,6,51,@A_51_2112013,211,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,19805.36000000001,0,0,0,,2014-06-27 ,56
7760,6,51,@A_51_2122014,212,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,281.97,0,0,0,,2014-06-27 ,56
7761,6,51,@A_51_2132013,213,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1277.37,0,0,0,,2014-06-27 ,56
7762,6,51,@A_51_2132014,213,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,945.41,0,0,0,,2014-06-27 ,56
7763,6,51,@A_51_2142013,214,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,2229.7299999999996,0,0,0,,2014-06-27 ,56
7764,6,51,@A_51_2142014,214,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,316.65999999999997,0,0,0,,2014-06-27 ,56
7765,6,51,@A_51_2152013,215,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,224914.50000000003,0,0,0,,2014-06-27 ,56
7766,6,51,@A_51_2152014,215,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,5118.630000000008,0,0,0,,2014-06-27 ,56
7767,6,51,@A_51_2162013,216,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,38509.590000000004,0,0,0,,2014-06-27 ,56
7768,6,51,@A_51_2162014,216,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,2693.8,0,0,0,,2014-06-27 ,56
7769,6,51,@A_51_2172014,217,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,26125.969999999998,0,0,0,,2014-06-27 ,56
7770,6,51,@A_51_2182013,218,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,774.4200000000002,0,0,0,,2014-06-27 ,56
7771,6,51,@A_51_2182014,218,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1090.44,0,0,0,,2014-06-27 ,56
7772,6,51,@A_51_2252013,225,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,10524.92,0,0,0,,2014-06-27 ,56
7773,6,51,@A_51_2252014,225,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,10555.8,0,0,0,,2014-06-27 ,56
7774,6,74,@A_74_1992014,199,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,989.0799999999999,0,0,0,,2014-06-27 ,56
7775,6,74,@A_74_2002013,200,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,3824.5599999999995,0,0,0,,2014-06-27 ,56
7776,6,74,@A_74_2012013,201,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,11534.179999999998,0,0,0,,2014-06-27 ,56
7777,6,74,@A_74_2012014,201,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,2147.8999999999996,0,0,0,,2014-06-27 ,56
7778,6,74,@A_74_2032013,203,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,38392.01,0,0,0,,2014-06-27 ,56
7779,6,74,@A_74_2032014,203,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,6089.069999999998,0,0,0,,2014-06-27 ,56
7780,6,74,@A_74_2062014,206,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,436.76,0,0,0,,2014-06-27 ,56
7781,6,74,@A_74_2072013,207,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,23715.71,0,0,0,,2014-06-27 ,56
7782,6,74,@A_74_2102013,210,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1071.6000000000004,0,0,0,,2014-06-27 ,56
7783,6,74,@A_74_2102014,210,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,455.68999999999994,0,0,0,,2014-06-27 ,56
7784,6,74,@A_74_2152013,215,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,124017.67999999993,0,0,0,,2014-06-27 ,56
7785,6,74,@A_74_2152014,215,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,22546.97,0,0,0,,2014-06-27 ,56
7786,6,74,@A_74_2162014,216,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,3880.25,0,0,0,,2014-06-27 ,56
7787,6,74,@A_74_2172013,217,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,7740.31,0,0,0,,2014-06-27 ,56
7788,6,74,@A_74_2172014,217,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1851.1399999999999,0,0,0,,2014-06-27 ,56
7789,6,74,@A_74_2182013,218,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1232.1499999999999,0,0,0,,2014-06-27 ,56
7790,6,74,@A_74_2182014,218,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,57.17,0,0,0,,2014-06-27 ,56
7791,6,74,@A_74_2252013,225,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,24367.59,0,0,0,,2014-06-27 ,56
7792,6,74,@A_74_2252014,225,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,5636.44,0,0,0,,2014-06-27 ,56
7793,6,83,@A_83_1962013,196,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,39409.899999999994,0,0,0,,2014-06-27 ,56
7794,6,83,@A_83_1982013,198,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,87400.93,0,0,0,,2014-06-27 ,56
7795,6,83,@A_83_1992013,199,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1302.5199999999998,0,0,0,,2014-06-27 ,56
7796,6,83,@A_83_2002013,200,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,15891.77,0,0,0,,2014-06-27 ,56
7797,6,83,@A_83_2012013,201,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,35516.770000000004,0,0,0,,2014-06-27 ,56
7798,6,83,@A_83_2012014,201,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,5656.61,0,0,0,,2014-06-27 ,56
7799,6,83,@A_83_2032014,203,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1219.6,0,0,0,,2014-06-27 ,56
7800,6,83,@A_83_2042013,204,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,8387.81,0,0,0,,2014-06-27 ,56
7801,6,83,@A_83_2052014,205,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,710.04,0,0,0,,2014-06-27 ,56
7802,6,83,@A_83_2062013,206,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,5528.53,0,0,0,,2014-06-27 ,56
7803,6,83,@A_83_2062014,206,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,452.33000000000004,0,0,0,,2014-06-27 ,56
7804,6,83,@A_83_2072013,207,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,101298.20000000001,0,0,0,,2014-06-27 ,56
7805,6,83,@A_83_2072014,207,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,10831.5,0,0,0,,2014-06-27 ,56
7806,6,83,@A_83_2082014,208,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1600.71,0,0,0,,2014-06-27 ,56
7807,6,83,@A_83_2092014,209,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,159.72,0,0,0,,2014-06-27 ,56
7808,6,83,@A_83_2102013,210,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,5148.149999999998,0,0,0,,2014-06-27 ,56
7809,6,83,@A_83_2102014,210,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,474.89,0,0,0,,2014-06-27 ,56
7810,6,83,@A_83_2112013,211,0,25,86,,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,1815.1,0,0,0,,2014-06-27 ,56
7811,6,83,@A_83_2112014,211,0,25,86,,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,54.87999999999999,0,0,0,,2014-06-27 ,56
7812,49,1077,46TMP_65ec0128-96a8-4cb9-92ac-1fa83566ed29AR97,97,0,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2020-08-11 ,40
7813,49,1078,2219af3f-d173-4192-b278-0f4fcd46396b,155,0,2,2,,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16700,EUR,16700,16700,0,0,0,0,,2020-08-11 ,40
7814,49,1078,46TMP_23e0a11c-5e2c-4b54-94fd-5eeedaf8d057AR97,97,0,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,EUR,457,0,0,0,0,0,,2020-08-11 ,40
7815,49,1079,46TMP_77fb5b68-9ff0-4c30-8f78-ff4d17eff9f1AR97,97,0,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2020-08-11 ,40
7816,49,1079,726b8ce7-86ed-4a38-aff2-3e4d867c6ae1,155,0,2,2,,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,EUR,0,0,0,0,0,0,,2020-08-11 ,40
7817,49,1112,49TMP_f839586e-b985-40be-9890-fdeabc896406AR97,97,0,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2020-08-11 ,40
7818,46,36,46811277AR97,97,0,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,2030,2030,457,EUR,457,927710,0,0,0,0,,2020-08-12 ,165
7819,46,224,46812259AR97,97,0,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,50,50,457,EUR,457,22850,0,0,0,0,,2020-08-12 ,165
7820,48,1153,48820749AR97,97,0,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,30,30,457,EUR,457,13710,0,0,0,0,,2020-07-31 ,165
7821,48,1153,979a3316-4ac5-456d-b228-5528f76cb801,1,0,2,2,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2020-07-31 ,165
7822,48,1153,afc09c30-c87e-494f-9f10-66d0f4f13cbb,1,0,2,2,,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EUR,0,0,0,0,0,0,,2020-07-31 ,165
7823,48,1153,fee452cd-78f5-41fa-b756-c3a91dfa4af4,227,0,2,2,,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,1,135000,EUR,135000,135000,0,0,0,0,,2020-07-31 ,165
7824,48,1154,48811540AR97,97,0,1,1,,2020,0,0,0,0,0,0,0,0,0,0,0,0,20,20,457,EUR,457,9140,0,0,0,0,,2020-07-31 ,165
