rownames,work_duration_id,created,modified,comments,duration,created_by_id,last_modification_by_id,period_id,project_id,user_id,collaborator_id
5225,6111,2014-12-19 ,2015-01-08 ,Divers réunion  traduction,2,30,30,24,211,30,30
5226,6112,2014-12-19 ,2014-12-19 ,9 decembre   22  23 24  26 decembre,5,30,30,24,208,30,30
5227,6113,2014-12-19 ,2014-12-19 ,,7,30,30,24,413,30,30
5228,6114,2014-12-19 ,2014-12-19 ,,5,30,30,24,370,30,30
5229,6115,2014-12-19 ,2014-12-19 ,,1,12,12,23,425,12,12
5230,6116,2014-07-04 ,2014-12-19 ,Protocol ERB - meetings,3,26,26,24,346,26,26
5231,6118,2014-08-15 ,2014-12-19 ,Prospective data collection,2,26,26,24,348,26,26
5232,6119,2014-10-09 ,2014-12-19 ,article,3,26,26,24,101,26,26
5233,6120,2014-11-25 ,2014-12-19 ,Suivi,2,26,26,24,94,26,26
5234,6122,2014-12-01 ,2014-12-19 ,Follow-up,1,26,26,24,345,26,26
5235,6123,2014-12-19 ,2014-12-19 ,OR output 1,2,26,26,24,299,26,26
5236,6125,2014-12-19 ,2014-12-19 ,preliminary analyses/ meetings,2,26,26,24,100,26,26
5237,6126,2014-12-19 ,2014-12-19 ,30/31 December,2,26,26,24,208,26,26
5238,6127,2014-12-19 ,2014-12-19 ,,2,12,12,24,132,12,12
5239,6128,2014-12-19 ,2014-12-19 ,,2,12,12,24,135,12,12
5240,6129,2014-12-19 ,2014-12-19 ,,3,12,12,24,381,12,12
5241,6130,2014-12-19 ,2014-12-19 ,,2,12,12,24,44,12,12
5242,6131,2014-12-19 ,2014-12-19 ,,1,12,12,24,425,12,12
5243,6132,2014-12-19 ,2014-12-19 ,,1,12,12,24,308,12,12
5244,6134,2013-11-08 ,2014-12-19 ,2x 0.5 RTT: 21 + 26 November ,1,9,9,23,208,9,9
5245,6135,2014-09-15 ,2014-12-19 ,follow up ERC submission,2,9,9,23,361,9,9
5246,6136,2014-09-15 ,2014-12-19 ,field visit kenya: study start,7,9,9,23,296,9,9
5247,6137,2014-09-15 ,2014-12-19 ,data management & follow up,4,9,9,23,287,9,9
5248,6138,2014-10-09 ,2014-12-19 ,,1,9,9,23,239,9,9
5249,6139,2014-12-19 ,2014-12-19 ,,2,62,62,23,390,62,59
5250,6140,2014-12-19 ,2014-12-19 ,,4,62,62,23,377,62,59
5251,6141,2014-12-19 ,2014-12-19 ,,1,9,9,23,295,9,9
5252,6142,2013-11-08 ,2014-12-19 ,Meetings  literature  correspondance  0.5 day HIVOR meeting 2015,3,9,9,24,211,9,9
5253,6143,2013-11-08 ,2014-12-19 ,7 RTT-F 22+23+24+26 Dec 29-31 Dec,7,9,9,24,208,9,9
5254,6144,2014-09-15 ,2014-12-19 ,follow up ERC submission  database,1,9,9,24,361,9,9
5255,6146,2014-09-15 ,2014-12-19 ,Field visit  + interim CD4 data analysis,3,9,9,24,287,9,9
5256,6148,2014-12-19 ,2015-01-12 ,,2,9,9,24,295,9,9
5257,6149,2014-12-19 ,2014-12-19 ,,7,62,62,23,224,62,59
5258,6150,2014-12-19 ,2014-12-19 ,,6,62,62,23,388,62,59
5259,6151,2014-12-19 ,2014-12-19 ,,10,62,62,24,388,62,59
5260,6152,2014-12-19 ,2015-01-12 ,,5,62,62,24,377,62,59
5261,6153,2013-11-08 ,2014-12-19 ,analysis and paper,6,49,49,24,83,49,46
5262,6154,2014-03-03 ,2014-12-19 ,,7,49,49,24,130,49,46
5263,6155,2014-08-28 ,2014-12-19 ,Proposal development  emails  communications,2,49,49,24,211,49,46
5264,6157,2014-12-02 ,2014-12-19 ,WWARN Meeting,1,49,49,24,47,49,46
5265,6158,2014-12-02 ,2014-12-19 ,CP: Dec 22  23  24.  RTT M:  Dec 30  31,5,49,49,24,208,49,46
5266,6159,2014-12-19 ,2014-12-19 ,correspondance  meetings  briefing  literature,3,9,9,23,211,9,9
5267,6160,2014-12-19 ,2014-12-19 ,Field visit Malawi: study start,6,9,9,24,296,9,9
5268,6161,2013-11-15 ,2014-12-19 ,follow up  data cleaning,2.5,18,18,24,73,18,18
5269,6162,2013-11-15 ,2014-12-19 ,,2.5,18,18,24,211,18,18
5270,6163,2013-12-20 ,2014-12-19 ,protocol dev  meetings  meeting WDC,7,18,18,24,107,18,18
5271,6164,2014-09-30 ,2014-12-19 ,meetings,1,18,18,24,118,18,18
5272,6166,2014-11-03 ,2014-12-19 ,,7,18,18,24,208,18,18
5273,6168,2014-12-19 ,2014-12-19 ,analyses,2,18,18,24,124,18,18
5274,6169,2014-12-19 ,2014-12-19 ,,2,28,28,24,273,28,28
5275,6170,2014-12-19 ,2015-01-08 ,,18,28,60,24,208,28,28
5276,6171,2014-12-19 ,2014-12-19 ,,2,28,28,24,208,28,28
5277,6172,2014-12-19 ,2014-12-19 ,4 for information visit early december. 11 for 2nd visit.,15,7,7,24,418,7,7
5278,6173,2014-12-19 ,2014-12-22 ,Recouperation 22 (1/2) &  23,4.5,7,60,24,208,7,7
5279,6174,2014-12-19 ,2014-12-19 ,debriefing and office tasks,2.5,7,7,24,211,7,7
5280,6175,2014-12-21 ,2014-12-21 ,Briefing responsable labo,4,11,11,24,49,11,11
5281,6176,2014-12-21 ,2014-12-21 ,,3,11,11,24,311,11,11
5282,6177,2014-12-21 ,2014-12-21 ,Réunions Ebola diagnostic : Genève et Bruxelles,2.5,11,11,24,47,11,11
5283,6178,2014-12-21 ,2014-12-21 ,,1.5,11,11,24,211,11,11
5284,6179,2014-12-21 ,2014-12-21 ,,7,11,11,24,208,11,11
5285,6180,2014-12-21 ,2014-12-21 ,,1,11,11,24,130,11,11
5286,6181,2014-12-21 ,2014-12-21 ,,1,11,11,24,152,11,11
5287,6182,2014-12-21 ,2014-12-21 ,,1,11,11,24,170,11,11
5288,6183,2014-12-21 ,2014-12-21 ,,1,11,11,24,188,11,11
5289,6184,2014-03-04 ,2014-12-22 ,,2,25,25,23,211,25,25
5290,6185,2014-04-17 ,2014-12-22 ,,3,25,25,23,136,25,25
5291,6186,2014-08-18 ,2014-12-22 ,,2,25,25,23,384,25,25
5292,6187,2014-10-02 ,2014-12-22 ,18 et 19 novembre 2014,2,25,25,23,208,25,25
5293,6188,2014-10-02 ,2014-12-22 ,,3,25,25,23,2,25,25
5294,6189,2014-11-07 ,2014-12-22 ,,1.5,25,25,23,281,25,25
5295,6191,2014-12-22 ,2014-12-22 ,,6,60,60,24,4,3,3
5296,6192,2014-12-22 ,2014-12-22 ,,5,60,60,24,369,3,3
5297,6193,2014-12-22 ,2014-12-22 ,,2,60,60,24,394,3,3
5298,6194,2014-12-22 ,2014-12-22 ,,5,60,60,24,169,3,3
5299,6195,2014-12-22 ,2014-12-22 ,,4,60,60,24,208,3,3
5300,6196,2014-12-22 ,2014-12-22 ,,0.5,25,25,23,156,25,25
5301,6197,2014-12-22 ,2014-12-22 ,,5,25,25,23,412,25,25
5302,6198,2014-03-04 ,2014-12-22 ,,1,25,25,24,211,25,25
5303,6199,2014-04-17 ,2014-12-22 ,,3,25,25,24,136,25,25
5304,6200,2014-08-18 ,2014-12-22 ,,0.5,25,25,24,384,25,25
5305,6202,2014-10-02 ,2014-12-22 ,,1,25,25,24,2,25,25
5306,6205,2014-12-22 ,2014-12-22 ,,16,25,25,24,412,25,25
5307,6206,2014-12-22 ,2014-12-22 ,,1,60,60,24,388,43,42
5308,6207,2014-12-22 ,2014-12-22 ,,5,60,60,24,130,43,42
5309,6208,2014-12-22 ,2014-12-22 ,,1,60,60,24,399,43,42
5310,6209,2014-12-22 ,2014-12-22 ,,1,60,60,24,393,43,42
5311,6210,2014-12-22 ,2014-12-22 ,,1,60,60,24,425,43,42
5312,6211,2014-12-22 ,2014-12-22 ,,1,60,60,24,156,43,42
5313,6212,2014-12-22 ,2014-12-22 ,,2,33,33,24,379,33,33
5314,6213,2014-12-22 ,2014-12-22 ,,2,33,33,24,421,33,33
5315,6214,2014-12-22 ,2014-12-22 ,,1,60,60,24,375,43,42
5316,6215,2014-12-22 ,2014-12-22 ,,2,33,33,24,420,33,33
5317,6217,2014-12-22 ,2014-12-22 ,,1,60,60,24,136,43,42
5318,6218,2014-12-22 ,2014-12-22 ,,2,33,33,24,390,33,33
5319,6219,2014-12-22 ,2014-12-22 ,,1,60,60,24,421,43,42
5320,6220,2014-12-22 ,2014-12-22 ,Demi-jour de congé chez MSFOCB pour Noël,0.5,25,25,24,208,25,25
5321,6221,2014-12-22 ,2014-12-22 ,Completion of thesis for Valentina,1,60,60,24,365,43,42
5322,6222,2014-12-22 ,2014-12-22 ,,3,60,60,24,51,43,42
5323,6223,2014-12-22 ,2014-12-22 ,24  26  27-31,5,60,60,24,208,43,42
5324,6224,2014-12-22 ,2014-12-22 ,,6,33,33,24,211,33,33
5325,6225,2014-12-22 ,2014-12-22 ,,4,33,33,24,390,33,33
5326,6226,2014-12-22 ,2014-12-22 ,,2,33,33,24,414,33,33
5327,6227,2014-12-22 ,2014-12-22 ,,1,51,51,23,389,51,48
5328,6228,2014-12-22 ,2014-12-22 ,,1,51,51,23,402,51,48
5329,6229,2014-12-22 ,2014-12-22 ,,2,51,51,23,400,51,48
5330,6233,2014-12-22 ,2014-12-22 ,,20,60,60,23,437,51,48
5331,6234,2014-12-22 ,2014-12-22 ,,12,60,60,24,437,51,48
5332,6235,2014-12-22 ,2014-12-22 ,,4,60,60,24,388,51,48
5333,6236,2014-12-22 ,2014-12-22 ,,8,60,60,24,208,51,48
5334,6237,2014-12-22 ,2014-12-22 ,,5,60,60,22,208,51,48
5335,6238,2014-12-22 ,2014-12-22 ,,15,60,60,22,389,51,48
5336,6239,2014-12-24 ,2014-12-24 ,divers formation,3.5,16,16,24,210,16,16
5337,6240,2014-12-24 ,2014-12-24 ,,2,16,16,24,211,16,16
5338,6241,2014-12-24 ,2014-12-24 ,récupération du vendredi 3 oct après-midi le lundi 22 déc matin récupération des 4 & 5 oct les 29 & 30 déc 1 CP le 31 déc,3.5,16,16,24,208,16,16
5339,6242,2014-12-24 ,2014-12-24 ,Préparation facturation du PSP,1,16,16,24,280,16,16
5340,6243,2014-12-24 ,2014-12-24 ,Suivi admin et préparation facturation du Rep Epi Fr,6,16,16,24,281,16,16
5341,6244,2014-12-24 ,2014-12-24 ,Formation CEGOS les 10  11 et 12 décembre,3,16,16,24,209,16,16
5342,6245,2013-11-08 ,2014-12-27 ,Dept meetings; emails ,0.5,50,50,24,211,50,47
5343,6249,2014-12-04 ,2014-12-27 ,Discussions on analysis plan & data management for first article,5,50,50,24,295,50,47
5344,6250,2014-12-27 ,2014-12-27 ,Prep for meeting and HIV 2015 research agenda meeting,0.5,50,50,24,242,50,47
5345,6251,2014-12-27 ,2014-12-27 ,Datamanagement & analysis and Stata help ,2,50,50,24,392,50,47
5346,6252,2014-12-27 ,2014-12-27 ,24  26 and 31,3,50,50,24,208,50,47
5347,6257,2014-12-30 ,2014-12-30 ,Mise en oeuvre  bilan corrections,8,40,40,24,281,40,39
5348,6258,2014-12-30 ,2014-12-30 ,,3,40,40,24,211,40,39
5349,6259,2014-12-30 ,2014-12-30 ,,4,40,40,24,210,40,39
5350,6260,2014-12-30 ,2014-12-30 ,Récup Soudan 26 et 29 décembre,2,40,40,24,208,40,39
5351,6261,2014-12-30 ,2014-12-30 ,RTT nov et décembre (10  22  23  24 décembre),4,40,40,24,208,40,39
5352,6262,2014-12-30 ,2014-12-30 ,Vacances (31 décembre),1,40,40,24,208,40,39
5353,6263,2014-12-31 ,2014-12-31 ,Question RDC OCA,1,21,21,24,244,21,21
5354,6264,2014-12-31 ,2014-12-31 ,Journée de formation,1,21,21,24,281,21,21
5355,6265,2014-12-31 ,2014-12-31 ,,1,21,21,24,239,21,21
5356,6266,2014-12-31 ,2014-12-31 ,Réponse aux ERB  editing,2,21,21,24,259,21,21
5357,6267,2014-12-31 ,2014-12-31 ,réunion VIH  support data Iran  briefing Epidemio  support data Mathare,4,21,21,24,242,21,21
5358,6268,2014-12-31 ,2014-12-31 ,mail  biblio  réunion Ebola,4,21,21,24,211,21,21
5359,6269,2014-12-31 ,2014-12-31 ,18/12 [1 récup (2è weekend du libéria en nov.)]  19/12 1 RTTM  22 au 31/12: 7 CP,9,21,21,24,208,21,21
5360,6270,2015-01-05 ,2015-01-05 ,,10,52,52,23,386,52,49
5361,6271,2015-01-05 ,2015-01-05 ,debriefing  mails  reunions,3,52,52,23,211,52,49
5362,6274,2015-01-05 ,2015-01-05 ,recup 7/11 and 10/11,2,52,52,23,208,52,49
5363,6275,2015-01-05 ,2015-01-05 ,reading reports for Klaudia,4,52,52,23,44,52,49
5364,6277,2015-01-05 ,2015-01-05 ,03/12 to 17/12 sur le terrain,14,52,52,24,421,52,49
5365,6278,2015-01-05 ,2015-01-05 ,debriefings  mails etc,1,52,52,24,211,52,49
5366,6279,2015-01-05 ,2015-01-05 ,19/12 to 31/12 2 RTTM et congés annuels,7,52,52,24,208,52,49
5367,6282,2015-01-05 ,2015-01-05 ,,15,60,60,24,421,78,71
5368,6283,2015-01-05 ,2015-01-19 ,,4,60,60,22,402,82,79
5369,6284,2015-01-05 ,2015-01-19 ,,5,60,60,23,419,82,79
5370,6285,2015-01-05 ,2015-01-19 ,,1,60,60,24,441,82,79
5371,6286,2014-11-26 ,2015-01-05 ,,1.5,24,24,24,211,24,24
5372,6287,2014-11-26 ,2015-01-05 ,,1,24,24,24,208,24,24
5373,6288,2014-11-26 ,2015-01-05 ,,0.5,24,24,24,369,24,24
5374,6289,2014-11-26 ,2015-01-05 ,,1.5,24,24,24,216,24,24
5375,6290,2015-01-05 ,2015-01-05 ,,0.5,24,24,24,173,24,24
5376,6291,2013-11-08 ,2015-01-16 ,Study implementation,1,53,60,24,118,53,50
5377,6292,2013-11-08 ,2015-01-06 ,study supervision,1,53,53,24,118,53,50
5378,6293,2013-11-08 ,2015-01-06 ,study supervision,1,53,53,24,115,53,50
5379,6294,2014-09-11 ,2015-01-06 ,data analysis,2,53,53,24,106,53,50
5380,6295,2014-09-11 ,2015-01-06 ,manuscript writing ,3,53,53,24,76,53,50
5381,6296,2014-10-09 ,2015-01-06 ,redaction paper,1,53,53,24,81,53,50
5382,6297,2014-11-25 ,2015-01-06 ,leaves 22 dec 31st Dec,7,53,53,24,211,53,50
5383,6298,2014-12-03 ,2015-01-06 ,hand over Juliet ,6,53,53,24,55,53,50
5384,6300,2015-01-06 ,2015-01-06 ,,7,10,10,24,421,10,10
5385,6301,2015-01-06 ,2015-01-06 ,,15,10,10,24,380,10,10
5386,6302,2015-01-08 ,2015-01-08 ,,4,12,12,22,425,12,12
5387,6303,2015-01-12 ,2015-01-12 ,,2,62,62,24,211,62,59
5388,6305,2015-01-12 ,2015-01-12 ,,16,60,60,24,444,45,43
5389,6306,2015-01-12 ,2015-01-12 ,,6,60,60,24,211,45,43
5390,6307,2015-01-16 ,2015-01-16 ,,11,60,60,24,348,83,
5391,6308,2015-01-16 ,2015-01-16 ,,3,60,60,23,350,83,
5392,6309,2015-01-16 ,2015-01-16 ,,4,60,60,23,349,83,
5393,6310,2015-01-16 ,2015-01-16 ,,2,60,60,23,348,83,
5394,6311,2015-01-19 ,2015-01-19 ,,10,60,60,22,419,82,79
5395,6312,2015-01-19 ,2015-01-19 ,,14,60,60,23,441,82,79
5396,6313,2015-01-19 ,2015-01-19 ,,4,60,60,24,414,82,79
5397,6314,2015-01-19 ,2015-01-19 ,,7,60,60,24,394,82,79
5398,6315,2015-01-19 ,2015-01-19 ,,7,60,60,24,441,82,79
5399,6316,2013-11-08 ,2015-01-28 ,rapport,4.25,54,54,25,41,54,51
5400,6317,2014-07-02 ,2015-01-28 ,Suivi,1.75,54,54,25,89,54,51
5401,6319,2015-01-28 ,2015-01-28 ,,10,12,12,25,381,12,12
5402,6320,2015-01-28 ,2015-01-28 ,,2,12,12,25,44,12,12
5403,6321,2015-01-28 ,2015-01-28 ,,3,12,12,25,425,12,12
5404,6322,2015-01-30 ,2015-04-08 ,,4,62,62,25,390,62,59
5405,6323,2015-01-30 ,2015-01-30 ,,3,62,62,25,435,62,59
5406,6324,2013-11-08 ,2015-01-30 ,analysis and paper,6,49,49,25,83,49,46
5407,6325,2014-03-03 ,2015-01-30 ,Field visit + protocol  CRFs and SOPs for substudy,11,49,49,25,130,49,46
5408,6326,2014-08-28 ,2015-01-30 ,WFP proposal development  ACF coverage report  emails  communications,3,49,49,25,211,49,46
5409,6328,2015-01-30 ,2015-01-30 ,Review of pilot phase data,2,49,49,25,156,49,46
5410,6329,2014-11-26 ,2015-01-30 ,,1.5,24,24,25,211,24,24
5411,6330,2014-11-26 ,2015-01-30 ,,0.5,24,24,25,369,24,24
5412,6331,2014-11-26 ,2015-01-30 ,,1.5,24,24,25,216,24,24
5413,6332,2015-01-05 ,2015-01-30 ,,0.5,24,24,25,173,24,24
5414,6333,2015-01-30 ,2015-01-30 ,,1,24,24,25,144,24,24
5415,6334,2015-02-02 ,2015-02-02 ,,7,30,30,25,445,30,30
5416,6335,2015-02-02 ,2015-02-02 ,,2,30,30,25,413,30,30
5417,6336,2015-02-02 ,2015-02-02 ,Arret maladie 27-30  RTT 8 AM et 20 ,5.5,30,30,25,208,30,30
5418,6337,2015-02-02 ,2015-02-02 ,,2.5,30,30,25,370,30,30
5419,6338,2015-02-02 ,2015-02-02 ,,3,30,30,25,130,30,30
5420,6339,2015-02-02 ,2015-02-02 ,,2,30,30,25,211,30,30
5421,6340,2015-02-03 ,2015-02-05 ,,11,10,10,25,444,10,10
5422,6341,2015-02-03 ,2015-02-03 ,Admission hospital and sick leave,22,48,48,25,208,48,45
5423,6342,2015-02-03 ,2015-02-03 ,,14,50,50,25,442,50,47
5424,6343,2015-02-03 ,2015-02-03 ,Collaboration with Sylvia Mancini (MSF-It) Health seeking survey Rome. Support with data managemetn and analysis,2,50,50,25,211,50,47
5425,6344,2015-02-03 ,2015-05-13 ,IAS abstract,2,50,60,25,497,50,47
5426,6345,2015-02-03 ,2015-05-13 ,Data management and analysis,2,50,60,25,497,50,47
5427,6346,2015-02-04 ,2015-02-04 ,,11,3,3,25,4,3,3
5428,6347,2015-02-04 ,2015-02-04 ,,4,3,3,25,211,3,3
5429,6348,2015-02-04 ,2015-02-04 ,CP 5j (2-8Jan) + RTTM 1J (9Jan),6,3,3,25,208,3,3
5430,6349,2015-02-05 ,2015-02-05 ,,11,10,10,25,380,10,10
5431,6350,2015-02-05 ,2015-02-05 ,,2.5,40,40,25,211,40,39
5432,6351,2015-02-05 ,2015-02-05 ,,5,40,40,25,428,40,39
5433,6352,2015-02-05 ,2015-02-05 ,Préparation et mise en oeuvre module''data'' semaine médicale MSF,5,40,40,25,196,40,39
5434,6353,2015-02-05 ,2015-02-05 ,Training department,6,40,40,25,211,40,39
5435,6354,2015-02-05 ,2015-02-05 ,1RTT M (30) 0 5 RTT F (9) Vacances (2),2.5,40,40,25,208,40,39
5436,6359,2014-11-25 ,2015-02-05 ,Suivi,1,26,26,25,94,26,26
5437,6360,2014-12-01 ,2015-02-05 ,Follow-up,1,26,26,25,345,26,26
5438,6361,2014-12-19 ,2015-05-13 ,OR output 1,1,26,60,25,493,26,26
5439,6362,2014-12-19 ,2015-02-05 ,follow-up & extra data collection,1.5,26,26,25,100,26,26
5440,6363,2014-12-19 ,2015-02-05 ,2 janvier,1,26,26,25,208,26,26
5441,6364,2015-02-05 ,2015-02-05 ,Report literature review,2,26,26,25,348,26,26
5442,6365,2015-02-05 ,2015-02-05 ,Report literature review,1,26,26,25,350,26,26
5443,6366,2015-02-05 ,2015-02-05 ,Report literature review,1,26,26,25,349,26,26
5444,6367,2015-02-05 ,2015-02-05 ,Presentations at TBWG&AWG,1.5,26,26,25,46,26,26
5445,6368,2015-02-05 ,2015-02-05 ,writting article + FU stagiaire + modelling,3.5,26,26,25,123,26,26
5446,6369,2015-02-05 ,2015-02-05 ,Depart meeting  CP pediatric diagnosis and meetings,1.5,26,26,25,211,26,26
5447,6370,2015-02-05 ,2015-02-05 ,Article,1,26,26,25,101,26,26
5448,6371,2015-02-06 ,2015-02-06 ,Field visit  follow-up  conference calls  visits  etc.,12,43,43,25,447,43,42
5449,6372,2015-02-06 ,2015-02-06 ,Follow-up,1,43,43,25,425,43,42
5450,6373,2015-02-06 ,2015-02-06 ,Jan 2  2015,1,43,43,25,208,43,42
5451,6374,2015-02-06 ,2015-02-06 ,Follow-up,5,43,43,25,130,43,42
5452,6375,2015-02-06 ,2015-02-06 ,Follow-up,2,43,43,25,51,43,42
5453,6377,2013-11-15 ,2015-02-06 ,reunion reorganisation  Ebola  département  misc,3.5,18,18,25,211,18,18
5454,6378,2013-12-20 ,2015-05-13 ,protocol dev  meetings  meeting Geneve,9,18,60,25,495,18,18
5455,6379,2014-09-30 ,2015-02-06 ,meetings  datasets preparation  for PK  DCF preparation,3,18,18,25,118,18,18
5456,6380,2014-11-03 ,2015-02-06 ,RTT M 2/01 et conge maladie le 9/01,2,18,18,25,208,18,18
5457,6382,2015-02-06 ,2015-02-06 ,suivi  back up Lise  preparation data,3.5,18,18,25,73,18,18
5458,6383,2015-01-12 ,2015-05-19 ,,16,45,45,25,421,45,43
5459,6384,2015-01-12 ,2015-05-19 ,Reunion,1,45,45,25,211,45,43
5460,6416,2014-12-21 ,2015-07-03 ,,1,11,11,25,49,11,11
5461,6418,2014-12-21 ,2015-07-03 ,,3,11,11,25,211,11,11
5462,6419,2014-12-21 ,2015-07-03 ,,2,11,11,25,208,11,11
5463,6423,2015-02-11 ,2015-02-11 ,1 RTTM (2/1) 2 RTTF (5 et 7/1) 1 récup (19/1),4,21,21,25,208,21,21
5464,6424,2015-02-11 ,2015-02-11 ,0.5 participation 0.5 dashboard,1,21,21,25,46,21,21
5465,6425,2015-02-11 ,2015-02-11 ,7 j sur terrain 2 j de préparation,9,21,21,25,436,21,21
5466,6426,2015-02-11 ,2015-05-13 ,Réunion MSF  préparation abstract pour IAS,1,21,60,25,497,21,21
5467,6427,2015-02-11 ,2015-02-11 ,2.5: mails  réunions  biblio 1: caractérisation projets 0.5: HCV ,4,21,21,25,211,21,21
5468,6429,2015-02-11 ,2015-02-11 ,Préparation de la formation Rep Epi,7,16,16,25,428,16,16
5469,6430,2015-02-11 ,2015-02-11 ,Préparation du PSP de mars,3,16,16,25,432,16,16
5470,6431,2015-02-11 ,2015-02-11 ,divers général et formation  dont finalisation des facturations 2014,5,16,16,25,211,16,16
5471,6432,2015-02-11 ,2015-02-11 ,Récupération du vendredi 12 décembre 2014 matin le mardi 27 janvier 2015 matin,0.5,16,16,25,208,16,16
5472,6433,2015-02-12 ,2015-02-12 ,,1,38,38,25,208,38,37
5473,6434,2015-02-12 ,2015-02-12 ,,6,38,38,25,91,38,37
5474,6435,2015-02-12 ,2015-02-12 ,,2,38,38,25,297,38,37
5475,6436,2015-02-12 ,2015-02-12 ,,1.5,38,38,25,348,38,37
5476,6437,2015-02-12 ,2015-02-12 ,mail  réunions diverses paris  biblio,4,38,38,25,211,38,37
5477,6438,2015-02-12 ,2015-02-12 ,,2,38,38,25,67,38,37
5478,6439,2015-02-12 ,2015-02-12 ,,1,38,38,25,41,38,37
5479,6440,2015-02-12 ,2015-02-12 ,,1,38,38,25,95,38,37
5480,6441,2015-02-12 ,2015-02-12 ,,1.5,38,38,25,242,38,37
5481,6442,2015-02-12 ,2015-02-12 ,,1,38,38,25,231,38,37
5482,6443,2015-02-12 ,2015-02-12 ,,5,52,52,25,421,52,49
5483,6444,2015-02-12 ,2015-02-12 ,RTTM 02/01/2015,1,52,52,25,208,52,49
5484,6445,2015-02-12 ,2015-02-12 ,meetings  debriefings  mails etc,4,52,52,25,211,52,49
5485,6446,2015-02-12 ,2015-02-12 ,reading reports  Mali article etc...,5,52,52,25,44,52,49
5486,6447,2015-02-12 ,2015-04-10 ,811318 Gore mortality survey  report etc...,3,52,60,25,386,52,49
5487,6448,2015-02-12 ,2015-04-10 ,RONI database  code projet à réouvrir,3,52,60,25,476,52,49
5488,6449,2015-02-12 ,2015-02-12 ,RTTM 2/1,1,39,39,25,208,39,38
5489,6450,2015-02-12 ,2015-02-12 ,,12,39,39,25,213,39,38
5490,6451,2015-02-12 ,2015-02-12 ,,8,39,39,25,443,39,38
5491,6452,2015-02-13 ,2015-02-13 ,Article draft finalised,3,23,23,25,79,23,23
5492,6453,2015-02-13 ,2015-02-13 ,Data cleaning,3,23,23,25,74,23,23
5493,6454,2015-02-13 ,2015-02-13 ,Support to Sophie on data analysis.,1,23,23,25,388,23,23
5494,6455,2015-02-13 ,2015-02-13 ,RTT le 2/1 et Paid leave les 9 12 13 et 14Matin et les 21 22 23 26 27,10,17,17,25,208,17,17
5495,6456,2015-02-13 ,2015-02-13 ,Mails and meetings.,4,23,23,25,211,23,23
5496,6457,2015-02-13 ,2015-02-13 ,,3,17,17,25,411,17,17
5497,6458,2015-02-13 ,2015-02-13 ,,2,17,17,25,67,17,17
5498,6459,2015-02-13 ,2015-02-13 ,,3,17,17,25,211,17,17
5499,6460,2015-02-13 ,2015-02-13 ,1 RTTM (2 Jan); 2 CP (5-6 Jan),3,23,23,25,208,23,23
5500,6461,2015-02-13 ,2015-02-13 ,,2,17,17,25,313,17,17
5501,6462,2015-02-13 ,2015-02-13 ,,1,17,17,25,319,17,17
5502,6463,2015-02-13 ,2015-02-13 ,Preparation (1 5 days) and participation as lecturer and tutor (5 5 days) to Rapid Assessment module; ECDC/Epiconcept  Veyrier du Lac. 23-28 Jna 2015.,7,23,23,25,47,23,23
5503,6464,2015-02-16 ,2015-02-16 ,swiss holiday & recouperation,2,7,7,25,208,7,7
5504,6465,2015-02-16 ,2015-02-16 ,follow-up & debriefing of Philippe,1,7,7,25,418,7,7
5505,6466,2015-02-16 ,2015-02-16 ,Freetown project - I think a code needs to be created for this.,12,7,7,25,418,7,7
5506,6467,2015-02-16 ,2015-02-16 ,Finalization of first report  beginning of mortality,3,7,7,25,82,7,7
5507,6468,2015-02-16 ,2015-02-16 ,e-mails  meetings  presentations,3,7,7,25,211,7,7
5508,6469,2015-02-25 ,2015-02-25 ,Manipulation of malawi db to produce key bulletin variables for annual report,1,50,50,26,242,50,47
5509,6470,2015-02-25 ,2015-02-25 ,2 days recuperation ,2,50,50,26,208,50,47
5510,6471,2013-11-08 ,2015-02-25 ,revue rapport,0.75,54,54,26,41,54,51
5511,6472,2014-07-02 ,2015-02-25 ,Suivi et rapport M48,4.25,54,54,26,89,54,51
5512,6473,2015-02-25 ,2015-02-25 ,GDP online training  finalisation article case-control study and various correspondence,1,54,54,26,211,54,51
5513,6474,2015-02-05 ,2015-02-26 ,,1,40,40,26,211,40,39
5514,6475,2015-02-05 ,2015-02-26 ,Prépa  mise en oeuvre et bilan,12,40,40,26,428,40,39
5515,6477,2015-02-05 ,2015-02-26 ,Training department,4,40,40,26,211,40,39
5516,6478,2015-02-05 ,2015-02-26 ,1RTT M (27) ,1,40,40,26,208,40,39
5517,6479,2015-02-26 ,2015-02-26 ,Aide à la préparation du PSP,2,40,40,26,432,40,39
5518,6489,2014-12-21 ,2015-02-27 ,,2,11,11,26,211,11,11
5519,6490,2014-12-21 ,2015-02-27 ,,1,11,11,26,208,11,11
5520,6491,2014-12-21 ,2015-02-27 ,,4,11,11,26,130,11,11
5521,6492,2014-12-21 ,2015-02-27 ,,1,11,11,26,170,11,11
5522,6494,2015-02-27 ,2015-02-27 ,,2,11,11,26,272,11,11
5523,6495,2015-02-27 ,2015-02-27 ,,1,11,11,26,439,11,11
5524,6496,2015-02-27 ,2015-02-27 ,,7,11,11,26,142,11,11
5525,6497,2015-02-27 ,2015-02-27 ,,2,11,11,26,44,11,11
5526,6505,2013-11-08 ,2015-02-28 ,analysis  paper and presentation,7,49,49,26,83,49,46
